Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Disciplinary failure;Education;Son;Social drinker;Social smoker;Pet;Weight;Height;Body mass index;Absenteeism time in hours
0,892857143;0,25;0,666666667;0,5;0,587628866;0,269230769;0,551724138;1;0,586448623;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,016666667
0,964285714;0,25;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,821428571;0,25;0,833333333;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,586448623;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,025
0,964285714;0,25;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,821428571;0,25;1;0,5;0,461340206;0,5;0,310344828;0,517241379;0,586448623;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,964285714;0,25;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,25;0,5;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,821428571;0,25;0,666666667;0,75;0,304123711;0,288461538;0,827586207;0,793103448;0,586448623;0;0,25;0,5;1;1;0;0,694444444;0,892857143;0,657894737;0,066666667
0,464285714;0,25;0,666666667;0,75;0,399484536;0,230769231;0,482758621;0,586206897;0,586448623;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,2
0,964285714;0,25;0,666666667;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,25;0,833333333;0,75;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,464285714;0,25;0,333333333;0,75;0,461340206;0,5;0,310344828;0,517241379;0,586448623;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,678571429;0,25;0,333333333;0,75;0,744845361;0,692307692;0,448275862;0,568965517;0,586448623;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,866666667
0,785714286;0,25;0,666666667;0,75;0,951030928;0,326923077;0,413793103;0,534482759;0,586448623;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,464285714;0,333333333;0,333333333;0,75;0,579896907;0,5;0,310344828;0,482758621;0,650035367;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,357142857;0,333333333;0,333333333;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,650035367;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,678571429;0,333333333;0,5;0,75;0,930412371;1;0,103448276;0,482758621;0,650035367;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,678571429;0,333333333;0,666666667;0,75;0,639175258;0,480769231;0,482758621;0,810344828;0,650035367;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,066666667
0,464285714;0,333333333;0,833333333;0,75;0,487113402;0,557692308;0,448275862;0,568965517;0,650035367;0;0,25;0,5;0;0;0,25;0,638888889;0,852040816;0,657894737;0,066666667
0,964285714;0,333333333;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,650035367;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,25;0,333333333;0,333333333;0,75;0,951030928;0,326923077;0,413793103;0,534482759;0,650035367;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,2
0,571428571;0,333333333;0,5;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,650035367;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,821428571;0,333333333;0,5;0,75;0,304123711;0,25;0,620689655;0,862068966;0,650035367;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,025
0,821428571;0,333333333;0,5;0,75;0,930412371;1;0,103448276;0,482758621;0,650035367;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,016666667
0,357142857;0,333333333;0,666666667;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,650035367;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,785714286;0,333333333;1;0,75;0,605670103;0,211538462;0,482758621;0,637931034;0,650035367;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,964285714;0,333333333;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,650035367;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,678571429;0,333333333;0,333333333;0,75;0,579896907;0,5;0,310344828;0,482758621;0,650035367;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,571428571;0,333333333;0,5;0,75;0,605670103;0,307692308;0,275862069;0,551724138;0,650035367;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,025
0,964285714;0,333333333;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,650035367;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
1;0,333333333;0,5;0,75;0,399484536;0,230769231;0,482758621;0,586206897;0,650035367;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,033333333
0,678571429;0,333333333;0,833333333;0,75;0,579896907;0,5;0,310344828;0,482758621;0,650035367;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,5;0,333333333;0,833333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,650035367;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,016666667
0,964285714;0,333333333;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,650035367;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,785714286;0,416666667;0,333333333;0,75;0,605670103;0,211538462;0,482758621;0,637931034;0,627252668;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,066666667
0,678571429;0,416666667;0,666666667;0,75;0,579896907;0,288461538;0,517241379;0,706896552;0,627252668;0;1;0,5;1;0;0,25;0,87037037;0,928571429;0,736842105;0,025
1;0,416666667;0,666666667;0,75;0,605670103;0,307692308;0,275862069;0,551724138;0,627252668;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,016666667
0,285714286;0,416666667;0,666666667;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,627252668;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,928571429;0,416666667;0,666666667;0,75;0,605670103;0,384615385;0,448275862;0,74137931;0,627252668;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
0,464285714;0,416666667;0,833333333;0,75;0,461340206;0,5;0,310344828;0,517241379;0,627252668;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,008333333
1;0,416666667;0,833333333;0,75;0,75;0,596153846;0,413793103;0,689655172;0,627252668;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,5;0,416666667;0,833333333;0,75;0,579896907;0,288461538;0,517241379;0,706896552;0,627252668;0;1;0,5;1;0;0,25;0,87037037;0,928571429;0,736842105;0,066666667
0,678571429;0,416666667;1;0,75;0,773195876;0,5;0,448275862;0,74137931;0,627252668;0;0,25;0,5;1;1;0,125;0,712962963;0,892857143;0,657894737;0,533333333
0,785714286;0,416666667;1;0,75;0,579896907;0,288461538;0,517241379;0,706896552;0,627252668;0;1;0,5;1;0;0,25;0,87037037;0,928571429;0,736842105;0,066666667
0,964285714;0,416666667;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,627252668;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,821428571;0,416666667;0,333333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,627252668;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,016666667
0,178571429;0,416666667;0,5;0,75;0,304123711;0,25;0,620689655;0,862068966;0,627252668;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,025
1;0,416666667;0,5;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,627252668;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,008333333
0;0,416666667;0,5;0,75;0,304123711;0,25;0,620689655;0,862068966;0,627252668;1;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0
0,964285714;0,416666667;0,666666667;0,75;0,461340206;0,5;0,310344828;0,517241379;0,627252668;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0;0,416666667;0,666666667;0,75;0,974226804;0,942307692;0,379310345;0,620689655;0,627252668;1;0,25;0,5;0;1;0,5;0,601851852;0,887755102;0,552631579;0
0,571428571;0,416666667;1;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,627252668;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,008333333
0,357142857;0,416666667;0,333333333;0,75;0,399484536;0,230769231;0,482758621;0,586206897;0,627252668;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,4
0,357142857;0,416666667;0,333333333;0,75;0,605670103;0,307692308;0,275862069;0,551724138;0,627252668;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,066666667
0,785714286;0,416666667;0,666666667;0,75;0,75;0,596153846;0,413793103;0,689655172;0,627252668;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,066666667
0,357142857;0,416666667;0,666666667;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,627252668;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,066666667
0,214285714;0,416666667;0,666666667;0,75;0,579896907;0,5;0,310344828;0,482758621;0,627252668;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,357142857;0,416666667;0,833333333;0,75;0,850515464;0,307692308;0,137931034;0,482758621;0,627252668;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,066666667
0,821428571;0,416666667;0,833333333;0,75;0,605670103;0,307692308;0,275862069;0,551724138;0,627252668;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,016666667
1;0,416666667;0,833333333;0,75;0,75;0,596153846;0,413793103;0,689655172;0,627252668;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,964285714;0,416666667;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,627252668;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,25;0,416666667;0,333333333;0,75;0,930412371;1;0,103448276;0,482758621;0,627252668;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,821428571;0,416666667;0,666666667;0,75;0,399484536;0,230769231;0,482758621;0,586206897;0,627252668;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,016666667
0,892857143;0,416666667;1;0,75;0,461340206;0,423076923;0,586206897;0,689655172;0,627252668;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,066666667
0,357142857;0,416666667;1;0,75;0,399484536;0,230769231;0,482758621;0,586206897;0,627252668;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,066666667
0,392857143;0,416666667;0,333333333;0,75;0,579896907;0,5;0,310344828;0,482758621;0,627252668;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,008333333
0,25;0,5;0,666666667;0,75;0,304123711;0,288461538;0,827586207;0,793103448;0,726050717;0;0,25;0,5;1;1;0;0,694444444;0,892857143;0,657894737;0,066666667
0,964285714;0,5;0,666666667;0,75;0,461340206;0,5;0,310344828;0,517241379;0,726050717;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
0,928571429;0,5;1;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,726050717;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,357142857;0,5;0,666666667;0,75;0,304123711;0,192307692;0,344827586;0,637931034;0,726050717;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,785714286;0,5;0,833333333;0,75;0,974226804;0,942307692;0,379310345;0,620689655;0,726050717;0;0,25;0,5;0;1;0,5;0,601851852;0,887755102;0,552631579;0,066666667
0,678571429;0,5;0,833333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,726050717;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,2
0,678571429;0,5;1;0,75;0,600515464;0,980769231;0,034482759;0,534482759;0,726050717;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,066666667
0,964285714;0,5;1;0,75;0,461340206;0,5;0,310344828;0,517241379;0,726050717;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0;0,5;0,333333333;0,75;0,605670103;0,557692308;0,413793103;0,827586207;0,726050717;1;0,25;0,25;0;1;0,625;0,814814815;0,831632653;0,868421053;0
0;0,5;0,333333333;0,75;0,690721649;0,211538462;0,275862069;0,568965517;0,726050717;1;0,5;0;0;0;0;0,731481481;0,908163265;0,657894737;0
0,678571429;0,5;0,833333333;0,75;0,304123711;0,25;0,620689655;0,862068966;0,726050717;0;0,25;0,25;1;0;0;0,907407407;0,908163265;0,815789474;0,025
0,464285714;0,5;0,833333333;0,75;0,461340206;0,5;0,310344828;0,517241379;0,726050717;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
1;0,5;0,833333333;0,75;0,75;0,596153846;0,413793103;0,689655172;0,726050717;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,464285714;0,5;0,333333333;0,25;0,461340206;0,5;0,310344828;0,517241379;0,726050717;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
0,892857143;0,5;0,333333333;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,726050717;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,785714286;0,5;0,833333333;0,25;0,600515464;0,980769231;0,034482759;0,534482759;0,726050717;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,066666667
0,285714286;0,5;1;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,726050717;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,357142857;0,5;0,666666667;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,726050717;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,785714286;0,5;0,666666667;0,25;0,600515464;0,980769231;0,034482759;0,534482759;0,726050717;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,025
0,928571429;0,583333333;0,666666667;0,25;0,605670103;0,384615385;0,448275862;0,74137931;0,69837734;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,033333333
0,678571429;0,583333333;1;0,25;0,600515464;0,980769231;0,034482759;0,534482759;0,69837734;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,016666667
0,214285714;0,583333333;0,333333333;0,25;0,587628866;0,269230769;0,551724138;1;0,69837734;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,066666667
1;0,583333333;0,333333333;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,69837734;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,033333333
0,214285714;0,583333333;0,5;0,25;0,587628866;0,269230769;0,551724138;1;0,69837734;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;1
0,785714286;0,583333333;0,5;0,25;0,487113402;0,557692308;0,448275862;0,568965517;0,69837734;0;0,25;0,5;0;0;0,25;0,638888889;0,852040816;0,657894737;0,133333333
0,821428571;0,583333333;0,666666667;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,69837734;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,785714286;0,583333333;0,666666667;0,25;0,930412371;1;0,103448276;0,482758621;0,69837734;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,785714286;0,583333333;0,666666667;0,25;0,579896907;0,5;0,310344828;0,482758621;0,69837734;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,464285714;0,583333333;0,333333333;0,25;0,951030928;0,326923077;0,413793103;0,534482759;0,69837734;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,666666667
0,5;0,583333333;0,5;0,25;0,744845361;0,692307692;0,448275862;0,568965517;0,69837734;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,392857143;0,583333333;0,5;0,25;0,605670103;0,211538462;0,482758621;0,637931034;0,69837734;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,033333333
0;0;0,5;0,25;0,304123711;0,269230769;0,448275862;0,689655172;0,715836509;0;0,25;0,25;1;0;1;0,907407407;0,867346939;0,894736842;0
0;0;0,666666667;0,5;0,595360825;0,673076923;0,482758621;0,672413793;0,715836509;0;0,25;0,5;1;0;0,25;0,925925926;0,867346939;0,921052632;0
0;0;1;0,75;0,461340206;0,865384615;0,482758621;0,913793103;0,715836509;0;0,25;0,25;0;0;0,125;0,712962963;0,892857143;0,657894737;0
